minutes,weibull_minus_logistic
0.0199203547,-0.005524645624362501
0.020592068934542122,-0.005554512293439062
0.021286433368826255,-0.005584197264369983
0.022004211767444475,-0.005613691161424295
0.022746193649126126,-0.005642984425183184
0.02351319515516706,-0.0056720673104676544
0.024306059947142515,-0.005700929884273842
0.025125660134890666,-0.005729562023726875
0.02597289723578796,-0.005757953414044392
0.02684870316637104,-0.005786093546522597
0.027754041267396293,-0.005813971716535304
0.028689907363464343,-0.005841577021558075
0.02965733085837501,-0.005868898359212005
0.030657375867417732,-0.005895924425331933
0.031691142387842826,-0.005922643712062525
0.03275976750880091,-0.005949044505981993
0.03386442666208155,-0.005975114886255906
0.03500633491502688,-0.006000842722824307
0.03618674830704205,-0.006026215674625912
0.03740696523117308,-0.0060512211878556155
0.03866832786227129,-0.006075846494267623
0.03997222363331545,-0.006100078609517001
0.04132008676151562,-0.006123904331549079
0.042713399825877144,-0.006147310239035253
0.04415369539796006,-0.006170282689862749
0.045642557727627646,-0.006192807819673907
0.04718162448563866,-0.0062148715404664046
0.04877258856499938,-0.006236459539251893
0.05041719994305767,-0.006257557276777015
0.052117267606386374,-0.006278149986311932
0.05387466154057426,-0.006298222672510234
0.05569131478711222,-0.006317760110338133
0.05756922556963806,-0.006336746844084806
0.05951045949187805,-0.006355167186451682
0.06151715180970296,-0.006373005217725103
0.06359150977979804,-0.006390244785040244
0.06573581508753008,-0.0064068695017341915
0.067952426356682,-0.006422862746797153
0.07024378174381565,-0.006438207664425155
0.07261240162011694,-0.006452887163675758
0.07506089134367201,-0.0064668839182352444
0.07759194412522534,-0.0064801803662981605
0.08020834399057068,-0.006492758710567426
0.08291296884283389,-0.006504600918377013
0.08570879362801599,-0.006515688721941859
0.08859889360727848,-0.006526003618744669
0.09158644773956974,-0.006535526872058606
0.09467474217831374,-0.006544239511614758
0.09786717388600712,-0.006552122334419264
0.10116725437070048,-0.0065591559057263105
0.10457861354847374,-0.006565320560169896
0.10810500373615398,-0.0065705964030631225
0.11175030377866799,-0.006574963311871129
0.11551852331556901,-0.006578400937859774
0.11941380719143062,-0.00658088870793172
0.12344044001495925,-0.006582405826651816
0.1276028508718398,-0.0065829312784707605
0.1319056181964985,-0.006582443830152496
0.1363534748081414,-0.0065809220334122065
0.1409513131166083,-0.006578344227772814
0.14570419050376798,-0.006574688543645402
0.15061733488637372,-0.006569932905640896
0.15569615046649868,-0.0065640550361227845
0.1609462236758758,-0.00655703245900352
0.16637332932068075,-0.006548842503796504
0.1719834369335169,-0.0065394623099300775
0.17778271733958922,-0.006528868831328749
0.18377754944428973,-0.006517038841274081
0.18997452724965977,-0.006503948937548798
0.19638046710744791,-0.006489575547874993
0.2030024152167406,-0.006473894935655089
0.2098476553744128,-0.006456883206019892
0.2169237169869244,-0.006438516312199161
0.22423838335227295,-0.006418770062215029
0.2317997002212159,-0.006397620125914383
0.2396159846471748,-0.006375042042344403
0.24769583413456037,-0.006351011227482495
0.2560481360955777,-0.006325502982326703
0.2646820776259149,-0.006298492501361053
0.27360715561006904,-0.006269954881399031
0.282833187167422,-0.006239865130817868
0.2923703204505596,-0.0062081981791936025
0.3022290458077081,-0.006174928887342501
0.3124202073215703,-0.006140032057783795
0.3229550147372484,-0.006103482445627417
0.3338450557923795,-0.006065254769901385
0.3451023089630396,-0.006025323725325271
0.35673915663944306,-0.005983663994541311
0.36876839874592365,-0.005940250260809132
0.38120326682018246,-0.0058950572211817764
0.39405743856728886,-0.005848059600162103
0.40734505290443995,-0.00579923216385847
0.4210807255130321,-0.005748549734643338
0.43527956491514513,-0.005695987206328357
0.44995718909212873,-0.0056415195598624734
0.46512974266356405,-0.005585121879564836
0.4808139146455034,-0.005526769369900708
0.49702695680751396,-0.005466437372810273
0.5137867026487242,-0.005404101385599991
0.5311115870137407,-0.00533973707940405
0.5490206663700127,-0.005273320318227359
0.5675336397689524,-0.005204827178577509
0.5866708705138601,-0.005134233969693258
0.6064534085584956,-0.005061517254381642
0.6269030136609253,-0.004986653870468816
0.6480421793181212,-0.004909620952873284
0.6698941575076302,-0.004830395956311184
0.692482984263535,-0.004748956678639615
0.7158335061148368,-0.004665281284845335
0.7399714074153357,-0.004579348331686384
0.7649232385950815,-0.004491136792993955
0.7907164453644556,-0.004400626085639847
0.8173793989030219,-0.00430779609617471
0.8449414270663378,-0.004212627208146191
0.8734328466450665,-0.004115100330095989
0.9028849967118591,-0.004015196924248232
0.9333302730926999,-0.003912899035885653
0.9648021640006188,-0.0038081893234230835
0.997335286870979,-0.0037010510891786197
1.030965426438845,-0.0035914683108440038
1.06572957410032,-0.00347942567366033
1.1016659686011525,-0.0033649086032945252
1.1388141380973527,-0.0032479032994235935
1.1772149436341044,-0.003128396770019526
1.2169106240907746,-0.0030063768663420865
1.2579448426414774,-0.0028818323186290407
1.30036273478228,-0.002754752772488933
1.3442109579778936,-0.002625128825989087
1.3895377429824423,-0.0024929520674357164
1.4363929468907761,-0.0023582151138400453
1.4848281079786685,-0.0022209116500665482
1.5348965023922236,-0.002081036468653985
1.5866532027488587,-0.0019385855103031258
1.6401551387142987,-0.0017935559050187289
1.6954611596222406,-0.0016459460139011117
1.7526320992055378,-0.0014957554715687715
1.8117308425101344,-0.0013429852292050626
1.8728223950653229,-0.0011876375982129428
1.935973954386436,-0.0010297162944604699
