minutes,weibull_minus_logistic
0.0199203547,-0.0030202448488699796
0.020592068934542122,-0.003074671879171431
0.021286433368826255,-0.003129975800925333
0.022004211767444475,-0.0031861672284254627
0.022746193649126126,-0.0032432567726174977
0.02351319515516706,-0.0033012550345912217
0.024306059947142515,-0.0033601725987584263
0.025125660134890666,-0.0034200200257089586
0.02597289723578796,-0.0034808078447309265
0.02684870316637104,-0.0035425465459856254
0.027754041267396293,-0.0036052465723246385
0.028689907363464343,-0.0036689183107357914
0.02965733085837501,-0.0037335720834077435
0.030657375867417732,-0.0037992181383987855
0.031691142387842826,-0.0038658666398964092
0.03275976750880091,-0.003933527658056324
0.03386442666208155,-0.004002211158403823
0.03500633491502688,-0.004071926990786956
0.03618674830704205,-0.004142684877864067
0.03740696523117308,-0.004214494403111169
0.03866832786227129,-0.004287364998336596
0.03997222363331545,-0.004361305930682624
0.04132008676151562,-0.004436326289103509
0.042713399825877144,-0.004512434970298407
0.04415369539796006,-0.004589640664085182
0.045642557727627646,-0.004667951838199791
0.04718162448563866,-0.004747376722497587
0.04877258856499938,-0.004827923292546332
0.05041719994305767,-0.004909599252586827
0.052117267606386374,-0.004992412017844949
0.05387466154057426,-0.0050763686961757815
0.05569131478711222,-0.005161476069021287
0.05756922556963806,-0.00524774057166022
0.05951045949187805,-0.005335168272729729
0.06151715180970296,-0.005423764853002999
0.06359150977979804,-0.005513535583394291
0.06573581508753008,-0.005604485302177498
0.067952426356682,-0.00569661839139235
0.07024378174381565,-0.005789938752418955
0.07261240162011694,-0.005884449780695689
0.07506089134367201,-0.005980154339562005
0.07759194412522534,-0.0060770547332008595
0.08020834399057068,-0.006175152678656426
0.08291296884283389,-0.006274449276909566
0.08570879362801599,-0.006374944982980524
0.08859889360727848,-0.0064766395750408545
0.09158644773956974,-0.006579532122507947
0.09467474217831374,-0.006683620953100378
0.09786717388600712,-0.0067889036188271135
0.10116725437070048,-0.006895376860889035
0.10457861354847374,-0.007003036573469901
0.10810500373615398,-0.007111877766387775
0.11175030377866799,-0.007221894526588057
0.11551852331556901,-0.007333079978451895
0.11941380719143062,-0.007445426242896125
0.12344044001495925,-0.00755892439524275
0.1276028508718398,-0.007673564421831203
0.1319056181964985,-0.007789335175357515
0.1363534748081414,-0.007906224328907419
0.1409513131166083,-0.008024218328673394
0.14570419050376798,-0.008143302345324122
0.15061733488637372,-0.008263460224010921
0.15569615046649868,-0.008384674432991734
0.1609462236758758,-0.008506926010848126
0.16637332932068075,-0.008630194512284417
0.1719834369335169,-0.008754457952486305
0.17778271733958922,-0.008879692750024648
0.18377754944428973,-0.009005873668291642
0.18997452724965977,-0.0091329737554523
0.19638046710744791,-0.009260964282904793
0.2030024152167406,-0.009389814682234876
0.2098476553744128,-0.009519492480658753
0.2169237169869244,-0.009649963234951486
0.22423838335227295,-0.009781190463849732
0.2317997002212159,-0.009913135578937027
0.2396159846471748,-0.010045757814005185
0.24769583413456037,-0.010179014152902233
0.2560481360955777,-0.010312859255870555
0.2646820776259149,-0.010447245384388348
0.27360715561006904,-0.010582122324528154
0.282833187167422,-0.010717437308850997
0.2923703204505596,-0.010853134936858244
0.3022290458077081,-0.010989157094029256
0.3124202073215703,-0.011125442869476698
0.3229550147372484,-0.011261928472252491
0.3338450557923795,-0.011398547146354798
0.3451023089630396,-0.011535229084473908
0.35673915663944306,-0.011671901340540747
0.36876839874592365,-0.011808487741130191
0.38120326682018246,-0.011944908795794129
0.39405743856728886,-0.012081081606395094
0.40734505290443995,-0.012216919775522306
0.4210807255130321,-0.012352333314085029
0.43527956491514513,-0.012487228548179852
0.44995718909212873,-0.012621508025341788
0.46512974266356405,-0.012755070420297443
0.4808139146455034,-0.012887810440350256
0.49702695680751396,-0.013019618730535698
0.5137867026487242,-0.013150381778699538
0.5311115870137407,-0.013279981820660258
0.5490206663700127,-0.013408296745632153
0.5675336397689524,-0.013535200002096848
0.5866708705138601,-0.013660560504329289
0.6064534085584956,-0.013784242539787939
0.6269030136609253,-0.013906105677608971
0.6480421793181212,-0.014026004678447501
0.6698941575076302,-0.014143789405930307
0.692482984263535,-0.014259304740004586
0.7158335061148368,-0.014372390492477405
0.7399714074153357,-0.01448288132506681
0.7649232385950815,-0.01459060667030121
0.7907164453644556,-0.014695390655622198
0.8173793989030219,-0.014797052031070068
0.8449414270663378,-0.01489540410095147
0.8734328466450665,-0.014990254659908775
0.9028849967118591,-0.01508140593383489
0.9333302730926999,-0.015168654526103498
0.9648021640006188,-0.015251791369603085
0.997335286870979,-0.015330601685092815
1.030965426438845,-0.015404864946419905
1.06572957410032,-0.015474354853167394
1.1016659686011525,-0.01553883931132527
1.1388141380973527,-0.015598080422604466
1.1772149436341044,-0.015651834483042304
1.2169106240907746,-0.015699851991572866
1.2579448426414774,-0.015741877669266713
1.30036273478228,-0.015777650489969153
1.3442109579778936,-0.015806903723095456
1.3895377429824423,-0.015829364989369488
1.4363929468907761,-0.01584475633032001
1.4848281079786685,-0.01585279429237485
1.5348965023922236,-0.015853190026423047
1.5866532027488587,-0.01584564940373545
1.6401551387142987,-0.015829873149169282
1.6954611596222406,-0.015805556992595116
1.7526320992055378,-0.015772391839519506
1.8117308425101344,-0.01573006396188681
1.8728223950653229,-0.01567825521007793
1.935973954386436,-0.015616643247125861
2.0012549838885936,-0.015544901806197942
2.068737289292843,-0.01546270097240321
2.13849509760868,-0.015369707489990336
2.2106051387798993,-0.015265585096017054
2.285146730083513,-0.015149994881571649
2.3622018633746147,-0.015022595681629225
2.4418552952731263,-0.01488304449462119
2.5241946403916655,-0.014730996932790008
2.6093104677070302,-0.01456610770438771
2.697296400181346,-0.014388031128757306
2.7882492177424223,-0.014196421685314098
2.88226896373663,-0.013990934597410964
2.979459054971344,-0.01377122645203821
3.0799263954680303,-0.01353695585625958
3.183781494051086,-0.013287784131238434
3.2911385859017597,-0.013023376044644985
3.402115758210897,-0.012743400582168274
3.516835080068671,-0.01244753175877622
3.6354227367342062,-0.012135449470284332
3.758009168432756,-0.011806840385687911
3.8847292138331566,-0.011461398880613594
4.0157222583633,-0.011098828012120698
4.151132387526826,-0.010718840534950203
4.291108545389651,-0.010321159959186366
4.43580469841064,-0.009905521649129723
4.585380004796687,-0.009471673963021954
4.739998989568417,-0.009019379433075736
4.899831725529111,-0.008548415985079827
5.065054020335889,-0.008058578196632915
5.235847609878971,-0.007549678592848497
5.412400358181643,-0.007021548978139447
5.594906464040872,-0.0064740418024435975
5.783566674635816,-0.005907031559997833
