p,mean_log_ratio,p16_log_ratio,p84_log_ratio
0.0020997824263729167,2.2803007049899278,2.2803007049899278,2.2803007049899278
0.0021822810436050097,2.2490505095803246,2.2490505095803246,2.2490505095803246
0.0022680209594401006,2.2178736536468486,2.2178736536468486,2.2178736536468486
0.002357129521668813,2.186770970433426,2.186770970433426,2.186770970433426
0.0024497390814652146,2.1557433061954847,2.1557433061954847,2.1557433061954847
0.002545987189965385,2.1247915204526473,2.1247915204526473,2.1247915204526473
0.0026460168025693805,2.093916486247689,2.093916486247689,2.093916486247689
0.0027499764912700436,2.063119090411923,2.063119090411923,2.063119090411923
0.0028580206653240287,2.0324002338373104,2.0324002338373104,2.0324002338373104
0.0029703098005927978,2.001760831755457,2.001760831755457,2.001760831755457
0.003087010677894222,1.9712018140238052,1.9712018140238052,1.9712018140238052
