p,mean_log_ratio
0.039277102569145114,0.8441119412259186
0.04082026561791615,0.8185854164771939
0.04242405819481747,0.793223918334896
0.044090862381045384,0.7680301415166845
0.04582315384768548,0.7430068525524774
0.0476235055327777,0.7181568930542583
0.04949459146284978,0.6934831832007374
0.05143919072459594,0.6689887254539946
0.05346019159259886,0.6446766085268621
0.05556059581922647,0.620550011621513
0.05774352309307498,0.5966122089616679
0.06001221567258033,0.5728665746429845
0.062370043201680055,0.5493165878285515
0.06482050771467839,0.5259658383190863
0.0673672488377481,0.5028180325303275
0.07001404919479488,0.47987699991345656
0.07276484002571325,0.4571466998580019
0.075623707025379,0.4346312291207838
0.07859489641205049,0.4123348298290678
0.08168282123419204,0.3902618981112173
0.0848920679250871,0.36841699341393636
0.08822740311497625,0.3468048485717034
