p,mean_log_ratio,p16_log_ratio,p84_log_ratio
0.0020997824263729167,3.127456127590828,2.021555702612045,3.5216176478132444
0.0021822810436050097,3.0942405824026715,1.9988956230410149,3.4863511714869104
0.0022680209594401006,3.0610865838225285,1.9762789069563411,3.4511437084630234
0.002357129521668813,3.027994815122369,1.9537060374643371,3.415995906071948
0.0024497390814652146,2.994965969704124,1.9311775048923425,3.3809084209710982
0.002545987189965385,2.9620007512780773,1.9086938069179842,3.345881919299517
0.0026460168025693805,2.929099874045089,1.8862554487012926,3.3109170768354512
0.0027499764912700436,2.896264062882781,1.863862943019762,3.2760145791570006
0.0028580206653240287,2.863494053535805,1.8415168104064497,3.241175121805944
0.0029703098005927978,2.8307905928103305,1.8192175792912173,3.206399410454818
0.003087010677894222,2.7981544387728747,1.7969657861452089,3.1716881610773644
