p,mean_log_ratio,p16_log_ratio,p84_log_ratio
0.0001,5.799392682969357,5.799392682969357,5.799392682969357
0.00010392891264332541,5.763667557136056,5.763667557136056,5.763667557136056
0.00010801218883223963,5.7279696993498135,5.7279696993498135,5.7279696993498135
0.00011225589337560201,5.692299334989084,5.692299334989084,5.692299334989084
0.00011666632936331394,5.656656692126723,5.656656692126723,5.656656692126723
0.00012125004752817284,5.62104200157014,5.62104200157014,5.62104200157014
0.0001260138559755453,5.58545549690209,5.58545549690209,5.58545549690209
0.00013096483029531036,5.549897414522202,5.549897414522202,5.549897414522202
0.00013611032407109247,5.514367993689165,5.514367993689165,5.514367993689165
0.0001414579798023928,5.478867476563637,5.478867476563637,5.478867476563637
0.00014701574025584172,5.443396108251891,5.443396108251891,5.443396108251891
0.00015279186026243209,5.407954136850189,5.407954136850189,5.407954136850189
0.00015879491897825487,5.372541813489898,5.372541813489898,5.372541813489898
0.00016503383262694987,5.33715939238338,5.33715939238338,5.33715939238338
0.0001715178677427946,5.301807130870651,5.301807130870651,5.301807130870651
0.0001782566549341034,5.266485289466838,5.266485289466838,5.266485289466838
0.00018526020318737835,5.231194131910435,5.231194131910435,5.231194131910435
0.0001925389147334576,5.195933925212374,5.195933925212374,5.195933925212374
0.00020010360049774195,5.160704939705942,5.160704939705942,5.160704939705942
0.0002079654961574471,5.125507449097522,5.125507449097522,5.125507449097522
0.00021613627882973146,5.090341730518225,5.090341730518225,5.090341730518225
0.00022462808441548582,5.05520806457638,5.05520806457638,5.05520806457638
0.00023345352562454552,5.020106735410918,5.020106735410918,5.020106735410918
0.0002426257107090972,4.985038030745687,4.985038030745687,4.985038030745687
0.0002521582629331051,4.950002241944652,4.950002241944652,4.950002241944652
0.00026206534080667354,4.91499966406808,4.91499966406808,4.91499966406808
0.00027236165911540076,4.880030595929661,4.880030595929661,4.880030595929661
0.0002830625107759566,4.845095340154601,4.845095340154601,4.845095340154601
0.0002941837895503475,4.810194203238716,4.810194203238716,4.810194203238716
0.00030574201365260494,4.775327495608548,4.775327495608548,4.775327495608548
0.00031775435028296014,4.740495531682481,4.740495531682481,4.740495531682481
0.00033023864112594357,4.705698629932934,4.705698629932934,4.705698629932934
0.00034321342885028713,4.6709371129496065,4.6709371129496065,4.6709371129496065
0.00035669798464997636,4.636211307503801,4.636211307503801,4.636211307503801
0.0003707123368673766,4.601521544613872,4.601521544613872,4.601521544613872
0.00038527730074092604,4.566868159611775,4.566868159611775,4.566868159611775
0.0004004145093215991,4.532251492210793,4.532251492210793,4.532251492210793
0.0004161464456040448,4.497671886574387,4.497671886574387,4.497671886574387
0.0004324964759201314,4.4631296913862775,4.4631296913862775,4.4631296913862775
0.0004494888846444943,4.428625259921704,4.428625259921704,4.428625259921704
0.0004671489102636342,4.394158950119926,4.394158950119926,4.394158950119926
0.000485502782862139,4.359731124657982,4.359731124657982,4.359731124657982
0.0005045777630817063,4.3253421510257235,4.3253421510257235,4.3253421510257235
0.0005244021826108319,4.290992401602149,4.290992401602149,4.290992401602149
0.0005450054862653033,4.256682253733055,4.256682253733055,4.256682253733055
0.0005664182757219979,4.222412089810056,4.222412089810056,4.222412089810056
0.0005886723549709454,4.188182297350962,4.188182297350962,4.188182297350962
0.0006118007775531602,4.153993269081566,4.153993269081566,4.153993269081566
0.0006358378956544095,4.119845403018863,4.119845403018863,4.119845403018863
0.0006608194111278298,4.085739102555709,4.085739102555709,4.085739102555709
0.0006867824285211796,4.0516747765469825,4.0516747765469825,4.0516747765469825
0.0007137655101874863,4.017652839397244,4.017652839397244,4.017652839397244
0.0007418087335609377,3.9836737111499536,3.9836737111499536,3.9836737111499536
0.0007709537506831064,3.9497378175782276,3.9497378175782276,3.9497378175782276
0.0008012438500678855,3.915845590277244,3.915845590277244,3.915845590277244
0.0008327240209970708,3.881997466758244,3.881997466758244,3.881997466758244
0.0008654410203420317,3.848193890544224,3.848193890544224,3.848193890544224
0.0008994434420107751,3.8144353112673137,3.8144353112673137,3.8144353112673137
0.0009347817891234976,3.780722184767906,3.780722184767906,3.780722184767906
0.0009715085490238742,3.747054973195554,3.747054973195554,3.747054973195554
0.0010096782712374604,3.7134341451116604,3.7134341451116604,3.7134341451116604
0.0010493476484930184,3.679860175594047,3.679860175594047,3.679860175594047
0.0010905756009270985,3.6463335463433797,3.6463335463433797,3.6463335463433797
0.0011334233635969452,3.6128547457915414,3.6128547457915414,3.6128547457915414
0.0011779545774317098,3.579424269211965,3.579424269211965,3.579424269211965
0.0012242353837570547,3.5460426188319767,3.5460426188319767,3.5460426188319767
0.001272334522533549,3.512710303947208,3.512710303947208,3.512710303947208
0.0013223234344547634,3.4794278410380963,3.4794278410380963,3.4794278410380963
0.0013742763670567114,3.446195753888545,3.446195753888545,3.446195753888545
0.0014282704849962356,3.4130145737067967,3.4130145737067967,3.4130145737067967
0.0014843859846621395,3.37988483924854,3.37988483924854,3.37988483924854
0.001542706213289279,3.346807096942322,3.346807096942322,3.346807096942322
0.00160331779275257,3.3137819010173497,3.3137819010173497,3.3137819010173497
0.0016663107482247097,3.2808098136336987,3.2808098136336987,3.2808098136336987
0.0017317786418888023,3.247891405014973,3.247891405014973,3.247891405014973
0.0017998187119043787,3.215027253583561,3.215027253583561,3.215027253583561
0.0018705320168333282,3.1822179460984623,3.1822179460984623,3.1822179460984623
0.0019440235857401407,3.149464077795811,3.149464077795811,3.149464077795811
0.002020402574189515,3.11676625253212,3.11676625253212,3.11676625253212
0.0020997824263729167,3.084125082930391,3.084125082930391,3.084125082930391
