p,mean_log_ratio
0.04081786757934926,1.1419483494748528
0.0424215499638862,1.1127565438521645
0.044088239000729924,1.0837441353087924
0.04582041014154905,1.0549140088423443
0.047620636095377075,1.0262691254098033
0.04949159064973109,0.9978125254149621
0.05143605264185735,0.9695473324288901
0.05345691008600256,0.9414767571623207
0.05555716446284002,0.9136041017106161
0.05773993517742175,0.8859327640938818
0.060008464192278545,0.8584662431169884
0.06236612084254806,0.8312081435766577
0.06481640684028352,0.8041621818454215
0.067362961475375,0.7773321918652429
0.07000956702080909,0.7507221315868862
0.07276015435029357,0.7243360898948247
0.07561880877659163,0.6981782940616158
0.07858977611923744,0.6722531177802572
0.0816774690106439,0.6465650898282861
0.0848864734499694,0.6211189034231727
0.08822155561447842,0.5959194263351345
0.09168766893851123,0.5709717118309215
